full_text,created_at,id_str,user_name,user_screen_name,label
"Pemilu Tak Jurdil, Adhie: Demokrasi di Indonesia Jauh dari Harapan Masyarakat ― #Pemilu2019 #119FatalityKetuaKPUMundur #PejuangPenjagaSuara02",4/25/2019 2:02,1.12123E+18,NUSANEWS.ID,nusanewsid,HOAKS
"Min, bantu juga dong cek web situng @KPU_ID , siapa tahu ada input data yg gak sesuai dg C1, dan share di sini. Klo ini anda lakukan, saya baru akan acungin jempol utk anda #Pemilu2019",4/24/2019 20:56,1.12116E+18,SUPERachMAN,JsRachman,HOAKS
Tim Pencari Fakta Kecurangan dan Pansus #Pemilu2019 urgent untuk segera dibentuk! #iDeasRabbani @prabowo @fadlizon @MardaniAliSera @Dahnilanzar @sy_haris @titianggraini @satriohendri @RamliRizal,4/25/2019 4:02,1.12126E+18,Prijanto Rabbani,RabbaniIdeas,VALID
#Update iNewsTV #Eredivisie: @NACnl v @Feyenoord (KO: 01.45) - Palapa D (113.0°E) •3774 H 6500 (MPEG4/FTA) - Palapa D (113.0°E) •4186 V 8800 (MPEG2/FTA) ► @SiaranBolaLivee #6ISSKEY #LoveTwitter #NBA #Pemilu2019 #PricelessSurprises #YouTubeMusic #Avengers,4/24/2019 17:21,1.1211E+18,BISS KEY™  🇮🇩,bisskeyID,HOAKS
"(Liputan 6 | Salam Damai dari Batu Karapu, Durdle Door Inggris di Kepulauan Selayar) #pemilu #pemilu2019",4/24/2019 23:40,1.1212E+18,PEMILU 2019,pemilu_org,HOAKS
"@serambinews #PanwascamMakmur #Pemilu2019 #PetugasPemilu2019 Melihat wajahnya mulai lesu dan kurang sehat, kami minta dia untuk istirahat saja, namun mengaku masih sanggup, ternyata tadi siang jatuh sakit.",4/24/2019 16:05,1.12108E+18,Jalimin,jalimin,VALID
"TPS 007, kelurahan parit Tokaya, Kecamatan Pontianak Selatan menggelar PSU hari ini #Pemilu2019 #PemiluRayaTVRI #TVRI #TVRIKalbar",4/25/2019 2:27,1.12124E+18,TVRI Kalbar,tvri_kalbar,VALID
Wadaaw.. Wadidaw #PejuangPenjagaSuara02 #Pemilu2019,4/25/2019 2:27,1.12124E+18,Tania Perdana Putri,TaniaPPutri,HOAKS
(DETIKCOM | Ketua RW yang Nyoblos Dua Kali Diperiksa Bawaslu Makassar) #pemilu #pemilu2019,4/25/2019 3:27,1.12125E+18,PEMILU 2019,pemilu_org,VALID
Wiranto: Tuduhan Konspirasi Kecurangan Pilpres 2019 Tidak Berdasar #Pilpres2019 #Pemilu2019,4/25/2019 2:33,1.12124E+18,Mata Mata Politik,MataMataPolitik,HOAKS
Prediksi togel Singapore Kamis 25 April 2019 Kepala : 4.6.5.2 Angka ikut : 1.7.9.8 Colok bebas : 5.8.3 #JanganCurangiSuaraRakyat #KpuJanganCurang #RakyatButuhDamai #Pemilu2019 #JokoWinElection #PrabowoGila #WelcomeBackLeeMinHo #prediksitogel #prabohong,4/25/2019 4:05,1.12126E+18,wiwik try,TglVip,HOAKS
"(DETIKCOM | Ditabrak Mobil, Ketua KPPS di Kuta Bali Meninggal Dunia) #pemilu #pemilu2019",4/24/2019 15:34,1.12107E+18,PEMILU 2019,pemilu_org,HOAKS
Honor Rp 550 Ribu dan Tugas Berat KPPS Kawal Pemilu ― #Pemilu2019 #119FatalityKetuaKPUMundur #PejuangPenjagaSuara02,4/25/2019 2:20,1.12124E+18,NUSANEWS.ID,nusanewsid,HOAKS
Innalillahi wainnailaihi rojiun...turut berdukacita... #pemiluserentak2019 #Pemilu2019 ,4/25/2019 2:20,1.12124E+18,Pai_joe,den_kacrut2012,VALID
(DETIKCOM | Mahfud Md Minta Revisi UU Pemilu Diprioritaskan) #pemilu #pemilu2019,4/24/2019 15:44,1.12108E+18,PEMILU 2019,pemilu_org,VALID
"Pengelola: Aneh Sekali, Prosedural Bawaslu Minta Blokir Situs Jurdil2019. Org ― #Pemilu2019 #119FatalityKetuaKPUMundur #PejuangPenjagaSuara02",4/25/2019 0:00,1.1212E+18,NUSANEWS.ID,nusanewsid,HOAKS
"(Berita | Petugas KPPS Gugur dalam Bertugas, Barisan Nasionalis: Terima Kasih Pahlawan ...) #pemilu #pemilu2019",4/25/2019 1:42,1.12123E+18,PEMILU 2019,pemilu_org,VALID
"Meski Sudah Meninggal November 2018, Caleg Ini Raih Puluhan Ribu Suara #BentukTPFkecuranganPilpres #AuditForensikKPU #Pemilu2019 ",4/25/2019 4:08,1.12126E+18,🇮🇩۞USYAIM۞ 🇵🇸,jagasakajawa,VALID
Lieus Sungkharisma: Jokowi Harusnya Tak Bungkam terhadap Dugaan Kecurangan Pemilu ― #Pemilu2019 #119FatalityKetuaKPUMundur #PejuangPenjagaSuara02,4/25/2019 2:10,1.12124E+18,NUSANEWS.ID,nusanewsid,VALID
"Disaat banyak tuduhan curang utk @KPU_ID & @bawaslu_RI, mereka tdk sadar bahwa banyak yg sudah berapa hari tdk tidur, lupa makan, sakit, mengorbankan keluarga dan pekerjaan dan mengorbankan diri mereka utk pesta demokrasi ini. Hargailah kami! #SaveKPU #SaveBawaslu #Pemilu2019",4/25/2019 2:07,1.12123E+18,Rival Luly,RivalLuly,VALID
"Dukung Jokowi-Maruf Amin, Relawan di AS Kirim Bunga #pemilu2019 #pilpres2019 #jokowimarufamin #relawanjokowi #amerikaserikat",4/25/2019 2:04,1.12123E+18,Sarah Amarta,sarahamarta,VALID
mari kk ade kita jaga bersama keamanan pasca pemilu sembari menunggu keputusan dari MK #TniPolriJaminPemilu2019Aman #TNIPolriPemiluAman #Pemilu2019 #Pilpres2019 #PemiluDamai #PoldaPapua #PolriProMoTer,4/24/2019 23:14,1.12119E+18,Jho Police,Jhopolice,HOAKS
(CNN Indonesia | Emak-emak Minta Bawaslu Nyatakan Pemilu 2019 Curang) #pemilu #pemilu2019,4/24/2019 19:09,1.12113E+18,PEMILU 2019,pemilu_org,VALID
#pemilupilu #pemilu2019 #Pilpres2019,4/25/2019 2:34,1.12124E+18,StopBungkamAktifis,holis8319,HOAKS
"PDIP: Energi Terkuras 8 Bulan, Saatnya Curahkan Daya untuk Kemajuan Bangsa #TauCepatTanpaBatas #Pemilu2019 #GueGakGolput.",4/25/2019 2:36,1.12124E+18,Okezone,okezonenews,VALID
#JanganCurangiSuaraRakyat #Pemilu2019 ,4/25/2019 1:13,1.12122E+18,Gudang Sandal Bandung,sandal_boneka,VALID
Alhamdulillah hasil hitung cepat perhari ini dari litbang @kompascom sudah 100 persen. Mari bersama kita tunggu hasil dari KPU. #HitungCepat #Pemilu2019 #Pilpres2019 #JokowiAmin #KPU,4/25/2019 2:20,1.12124E+18,Asyanti Rozana Thalib,asyantirozana,HOAKS
"PESAN MULIA PETUGAS KPPS SEBELUM MENINGGAL Harus teliti, ini kan urusan negara. Ini urusan nasib rakyat ke depan, #TauCepatTanpaBatas #Pemilu2019 ",4/25/2019 1:45,1.12123E+18,konsultasi kesehatan,traditionaldoct,VALID
Menipu Pilpres 2019 dengan Software Lama ― #Pemilu2019 #119FatalityKetuaKPUMundur #PejuangPenjagaSuara02,4/25/2019 2:01,1.12123E+18,NUSANEWS.ID,nusanewsid,HOAKS
"Data ini kami peroleh langsung dari para relawan #AmerikaBerSATU dan kami cocokan langsung dengan hasil yg diposting di website tiap PPLN. Pasangan 01: 17,794 (84%) Pasangan 02: 2,611 (12%) Tidak sah:. 792 (4%) #Pemilu2019 ",4/25/2019 2:00,1.12123E+18,Amerika Bersatu,AmerikaBersatu,HOAKS
#Pemilu2019 #YangLagiRame #RakyatButuhDamai Ayok NGPI Pagi ...,4/24/2019 22:54,1.12119E+18,Muda Ha Hasibuan,muda_hs91,HOAKS
At @PemberitaanPWT dialog bersama Bawaslu Banyumas n Purbalingga #Pemilu2019 ,4/25/2019 2:00,1.12123E+18,Manunggal K. Wardaya,MKWardaya,HOAKS
"Sepatunya dirusak oleh teman-temannya, ungkapan bocah ini bikin netizen terenyuh, video selengkapnya di #Pemilu2019 ",4/25/2019 2:00,1.12123E+18,meTube.ID,MeTubeID,HOAKS
"(Liputan 6 | Kisah Haru, Ketua KPPS di Jakarta Meninggal Usai Pegangi Kotak Suara) #pemilu #pemilu2019",4/25/2019 1:30,1.12122E+18,PEMILU 2019,pemilu_org,HOAKS
Pemilu mengingatkan kita tidak hanya tentang hak tetapi tanggung jawab kewarganegaraan dalam demokrasi. #17april2019 #pemilu2019 #pemiluterumitsedunia… ,4/25/2019 0:48,1.12121E+18,OzieKeane,_ozieajja,HOAKS
"Pdt. Matan Ayorbaba, Mari Sama-sama Kitorang Jaga Kedamaian dan Menunggu Hasil Penetapan Pemilu 2019 . #Pemilu2019 #PemiluDamai2019 #pilpresdamai #PemiluAmanBersamaTNIPolri",4/25/2019 3:10,1.12125E+18,Polda Papua,HmsPoldaPapua,HOAKS
Saya salah satu rakyat Indonesia menyatakan #tolakrekonsiliasi karena berdampak menghapus dugaan 1200 kecurangan #KpuJanganCurang #Pemilu2019 #INAelectionObserversSOS #2019GantiPresiden #tolakpemiluulang2019 #tolakdemonstrasi,4/25/2019 1:49,1.12123E+18,Pulsa & PPOB,MorizServer,HOAKS
Kira2 kubu sebelah utus seseorang bertemu utk alasan rekonsiliasi itu buat apa ya?? Tunggu aja hasil hitung RQ KPU 100% knp sih?? Gak usah pakai panik deh... @jokowi @prabowo @sandiuno #Pilpres2019 #SaveOurDemocracy #Pemilu2019 #KPUTransparan,4/25/2019 1:55,1.12123E+18,Ahmad Sahalً,sahaladlil,VALID
#JanganCurangiSuaraRakyat #PejuangPenjagaSuara02 #Pemilu2019 ,4/25/2019 1:54,1.12123E+18,Donny Indrayitno,donnyindrayitno,HOAKS
"(Liputan 6 | Doa dan Santunan untuk Aipda Mashudi, Pejuang Pemilu di Indramayu) #pemilu #pemilu2019",4/24/2019 23:09,1.12119E+18,PEMILU 2019,pemilu_org,VALID
Sejumlah Caleg di Sumbar Laporkan Kasus Kotak Suara Terbakar #Pemilu2019 #JHtea,4/24/2019 15:12,1.12107E+18,Jalan Hidup,abdaz_cianjur,VALID
(Liputan 6 | Polisi: Seluruh Pembacok Aggota FBR Akan Dikejar Sampai Dapat) #pemilu #pemilu2019,4/25/2019 1:52,1.12123E+18,PEMILU 2019,pemilu_org,VALID
(CNN Indonesia | Mabes Polri Ungkap Alasan Pengerahan Brimob ke Jakarta) #pemilu #pemilu2019,4/24/2019 19:02,1.12113E+18,PEMILU 2019,pemilu_org,HOAKS
Bawaslu Bali Pelototi Pergeseran Suara Caleg #berita #nusabali #Pileg2019 #Bawaslu #KPUBali #CalegBali #Pemilu2019,4/25/2019 1:51,1.12123E+18,NusaBali.com,nusabalicom,VALID
Saya gak percaya perhitungan Real Count KPU.. terindikasi byk kecurangan lebih baik adakan Pilpres Ulang. Rakyat byk yg Setuju @KPU_ID @bawaslu_RI #Pemilu2019 #Pilpres2019 #PilpresUlang,4/25/2019 1:51,1.12123E+18,Bayu Prabowo,bayuwayne,HOAKS
Saya gak percaya perhitungan Real Count KPU.. terindikasi byk kecurangan lebih baik adakan Pilpres Ulang. Rakyat byk yg Setuju @KPU_ID @bawaslu_RI #Pemilu2019 #Pilpres2019 #PilpresUlang,4/25/2019 1:50,1.12123E+18,Bayu Prabowo,bayuwayne,HOAKS
"Himbauan Sekertaris FKUB Kabupaten Biak Numfor Noseni P. Dimara, . . #pemilu2019 #pemilu2019amandamaisejuk #pemilu2019jujuradil #pemilu2019sukses #pemilu2019bersih",4/24/2019 15:47,1.12108E+18,Polda Papua,HmsPoldaPapua,HOAKS
#pemilu2019 #politik #JokowiLagi #01IndonesiaMaju #JokowiOrangnyaBaik #KPUSelaluTransparan,4/25/2019 1:49,1.12123E+18,Tameng Indonesia,TamengI,HOAKS
#pemilu2019 #politik #JokowiLagi #01IndonesiaMaju #JokowiOrangnyaBaik #KPUSelaluTransparan,4/25/2019 1:49,1.12123E+18,Yusuf Alghazali,yusufalghazali7,HOAKS
#pemilu2019 #politik #JokowiLagi #01IndonesiaMaju #JokowiOrangnyaBaik #KPUSelaluTransparan,4/25/2019 1:49,1.12123E+18,Indonesia Hatiku,Indonesiahatuku,HOAKS
"(Okezone | Ada Usul Bentuk TPF Kecurangan Pemilu, TKN: Kami Tetap Percaya KPU : Okezone News) #pemilu #pemilu2019",4/24/2019 17:43,1.12111E+18,PEMILU 2019,pemilu_org,VALID
Realita caleg pasca pileg: berutang hingga sakit jiwa. baca selengkapnya: #Pileg2019 #Pilpres2019 #Pemilu2019,4/25/2019 0:00,1.1212E+18,Mata Mata Politik,MataMataPolitik,HOAKS
Sandiaga: Hidup Ini Hanya Senda Gurau #Pemilu2019,4/24/2019 17:40,1.12111E+18,VIVAcoid,VIVAcoid,VALID
"Indonesia itu milik bersama, bukan cuma milik suatu kelompok atau etnis tertentu. #Pemilu2019 #KPU #Jokowi #StopProvokasi #Indonesia #StopHoax #PemiluDamai2019 #IndonesiaDamai",4/25/2019 1:46,1.12123E+18,sucil,sucil91919722,HOAKS
Tanya ke #UstazAaGym #UstazAbdulSomad & Ustaz² yang Dukung #Prabowo nya tentang Bohong nya ya ? #Pilpres2019 #Pemilu2019,4/24/2019 23:13,1.12119E+18,Rhoma Ihrama,RhomaIhrama,VALID
(DETIKCOM | Pada Momen yang Tepat Jokowi-Prabowo Akan Bertemu) #pemilu #pemilu2019,4/25/2019 1:45,1.12123E+18,PEMILU 2019,pemilu_org,HOAKS
KPU: Mikir kalau mau bilang curang #Pemilu2019,4/25/2019 1:45,1.12123E+18,KONTAN NEWS,KontanNews,VALID
"Berbeda-Beda Tapi Tetap Satu Jua. Kita adalah Saudara, Dari Rahim Ibu Pertiwi #Pemilu2019 #KPU #Jokowi #StopProvokasi #Indonesia #StopHoax #PemiluDamai2019 #IndonesiaDamai",4/25/2019 1:45,1.12123E+18,Ratudisa,Ratu98362413,HOAKS
"Melihat kecurangan demikian masif, sistematis dan terstruktur Melibatkan aparat juga ASN Dan melihat reaksi rakyat atas kecurangan tersebut Sebelum terlambat, sebaiknya @Bawaslu_RI membuat pernyataan resmi bahwa #Pemilu2019 adalah pemilu yang penuh kecurangan! #iDeasRabbani",4/25/2019 1:44,1.12123E+18,Prijanto Rabbani,RabbaniIdeas,HOAKS
"Pengambilan Saham Freeport dan Pilpres seperti sama cara nya. Semakin hari terbukti kelakuan rezim ini. Kolusi , Korupsi, Nepotisme, terus merajalela. #2thnPerjuanganKorbanPHK_Freeport #Pemilu2019 #QuickCount #Pemilu2019 #Pilpres2019 #Pilpres2019 #QuickCount #Freeport",4/25/2019 4:22,1.12127E+18,💢West Papuan 💢,franhard,HOAKS
"(CNN Indonesia | 11 Petugas Pemilu Sumsel Tewas, Gubernur Buka Pos Kesehatan) #pemilu #pemilu2019",4/25/2019 1:40,1.12123E+18,PEMILU 2019,pemilu_org,VALID
"(Okezone | Soal Pertemuan Prabowo-Jokowi, BPN: Tunggu Momentum yang Tepat : Okezone News) #pemilu #pemilu2019",4/25/2019 1:36,1.12123E+18,PEMILU 2019,pemilu_org,VALID
Nembe 32% hasil #realcount #KPU #Pilpres #Pemilu2019 ,4/25/2019 1:36,1.12123E+18,Agus Supriatna,aguskrw1,HOAKS
"Antisipasi penanganan perkara2 yg menarik perhatian masyarakat pasca #Pemilu2019, JAM Was, M. Yusni selaku Plt. JAM Pidum gelar video conference (vicon) dg jajaran bidang tindak pidana umum #Kejati se-Indonesia. #vicon #Pidum #pemilu #jaksakawalpemilu #KejaksaanRI",4/25/2019 1:33,1.12123E+18,Kejaksaan RI,KejaksaanRI,HOAKS
Peta Indonesia hasil #Pemilu2019 ini menarik untuk diamati. ,4/25/2019 1:30,1.12123E+18,𝗔𝗿𝗶𝘆𝗮𝗱𝗶 𝗞𝗮𝗿𝘁𝗼𝘀𝗲𝘁𝗼𝗺𝗼,Ariyadi,VALID
"(CNN Indonesia | Prabowo Hadiri Syukuran di TMII, Wartawan Dilarang Meliput) #pemilu #pemilu2019",4/24/2019 19:03,1.12113E+18,PEMILU 2019,pemilu_org,VALID
Hukumnya Melibatkan Anak dalam Kampanye Pemilu - #pemilu2019 #pilpres #pemiludamai #kampanye #pileg,4/25/2019 3:41,1.12126E+18,Klinik Hukumonline,klinikhukum,HOAKS
"(Okezone | Evaluasi Pemilu Serentak, Pilpres Disarankan Digelar Lebih Dulu dari Pileg : ...) #pemilu #pemilu2019",4/25/2019 1:28,1.12122E+18,PEMILU 2019,pemilu_org,HOAKS
"#PresidenJokowi Memberikan Instruksi Kepada #TNI, #Polri dan #BIN Untuk Menjaga Keamanan Pasca #Pemilu2019. #jagapersatuanindonesia #pemiluamandamaisejuk",4/25/2019 1:22,1.12122E+18,Elvaretta,Ellvaretaa,VALID
"(Liputan 6 | Bawaslu: Tak Gelar Pencoblosan Lanjutan di Sydney, Ada Ancaman Pidana bagi KPU) #pemilu #pemilu2019",4/25/2019 1:21,1.12122E+18,PEMILU 2019,pemilu_org,VALID
"Salah Input di TPS 04 Pakis #Magelang, Jokuwi Kelebihan 1.000 Suara #BentukTPFkecuranganPilpres #AuditForensikKPU #Pemilu2019 ",4/25/2019 4:27,1.12127E+18,🇮🇩۞USYAIM۞ 🇵🇸,jagasakajawa,HOAKS
"Sebut Dicurangi Secara Brutal, BPN Serukan Siapkan Mental dan Fisik untuk Lawan #PrabowoSandi #Pemilu2019 #Pilpres2019 #Netralnews",4/25/2019 2:21,1.12124E+18,NETRALNEWS,netralnews,HOAKS
"(CNN Indonesia | Kita Kawal Perolehan Suara, Jangan Sampai Berubah) #pemilu #pemilu2019",4/25/2019 1:17,1.12122E+18,PEMILU 2019,pemilu_org,VALID
"Data Real Count KPU Masuk 32 Persen: Jokowi 55%, Prabowo 44% #Pemilu2019",4/25/2019 1:17,1.12122E+18,VIVAcoid,VIVAcoid,VALID
"Terus Bertambah, Petugas KPPS yang Meniggal Sudah Mencapai 144 Orang. #KPPS #beritaterbaru #beritaterkini #berita #pemilu2019 #Pilpres2019 #JanganCurangiSuaraRakyat #WelcomeBackLeeMinHo #AvengersEndgame",4/25/2019 3:33,1.12126E+18,Viral Hari Ini,viralhariini,VALID
Kemenko Perekonomian Sebut Investor Asing Nantikan Hasil Pemilu #pemilu2019 #investasi,4/25/2019 1:16,1.12122E+18,Friska Handayani,friska_meow,VALID
"(Okezone | BPN Sebut LSM Pemilu Tutup Mata, Pengamat: Jangan Tuding Mereka Macam-Macam ...) #pemilu #pemilu2019",4/25/2019 1:16,1.12122E+18,PEMILU 2019,pemilu_org,VALID
(Berita | Karier Wali Kota Tasikmalaya Budi Budiman hingga Jadi Tersangka...) #pemilu #pemilu2019,4/24/2019 15:41,1.12108E+18,PEMILU 2019,pemilu_org,HOAKS
Buat apa si ada penghitungan ulang suara? Yg menang tetap antara nomor 1 dan 2 gamungkin no 3 #Pemilu2019,4/24/2019 17:53,1.12111E+18,R e s,reres_rg,HOAKS
"BPN Sebut LSM Pemilu Tutup Mata, Pengamat: Jangan Tuding Mereka Macam-Macam #TauCepatTanpaBatas #Pemilu2019 #GueGakGolput.",4/25/2019 1:15,1.12122E+18,Okezone,okezonenews,HOAKS
"Begitulah! Kadang, setelah memutuskan menetapkan pilihan, satu per satu kebohongan bermunculan. We need to talk! ~ #pemilu2019",4/25/2019 1:13,1.12122E+18,Weny,wenymukaddas,HOAKS
"(Okezone | Heboh Warga Madura Potong Tangan Pelaku Pencoblos 100 Surat Suara, Ini Fakta ...) #pemilu #pemilu2019",4/25/2019 3:50,1.12126E+18,PEMILU 2019,pemilu_org,HOAKS
"Turut berbelasungkawa yg sedalam dalamnya & yg sakit semoga segera pulih KPU jelas harus berevaluasi. 5 surat suara sekaligus bagi pemilih pun membingungkan, jelas bagi petugas sangat melelahkan. Semoga hasil rekapitulasi dijauhkan dari segala kecurangan #Pemilu2019 ",4/25/2019 1:10,1.12122E+18,Nita,Nitalusianii,VALID
(Liputan 6 | Polri: Kondisi Jakarta Aman Terkendali Pasca-Pemilu 2019) #pemilu #pemilu2019,4/25/2019 1:08,1.12122E+18,PEMILU 2019,pemilu_org,VALID
@mohmahfudmd sebutkan 101 kesalahan Entry pemilu dari 241.366 TPS. @KPU_ID #iNews #iNewsSore #MahfudMD #Pemilu2019 #Pileg2019 #KPU,4/25/2019 1:06,1.12122E+18,iNews,OfficialiNewsTV,VALID
Rutinitas dipagi hari di temani dengan sinar mentari yang menghangatkan suasana ketegangan di tengah hiruk pikuknya #Pemilu2019 #hkmebi #tolmebi #hutamakarya,4/25/2019 1:04,1.12122E+18,taufik hidayat,taufiktiijee,VALID
(DETIKCOM | Pilpres Penuh Klaim Kemenangan Bikin Tim Hore Gangguan Kejiwaan) #pemilu #pemilu2019,4/25/2019 1:03,1.12122E+18,PEMILU 2019,pemilu_org,VALID
"Evaluasi Pemilu Serentak, Pilpres Disarankan Digelar Lebih Dulu dari Pileg #TauCepatTanpaBatas #Pemilu2019 #GueGakGolput.",4/25/2019 1:02,1.12122E+18,Okezone,okezonenews,HOAKS
"STOP SALING TUDUH, STOP SALING SIKUT, STOP UMBAR KEBENCIAN, STOP HOAX. INDONESIA bukan negara 1 golongan, INDONESIA MERDEKA bukan dari satu golongan. #indonesia #RakyatButuhDamai #Pemilu2019 #Hoax",4/24/2019 18:42,1.12112E+18,⎝╲⎝Kanawa ฿ ⎠╱⎠,micckyung,VALID
(Berita | Presidential Threshold Dinilai Merusak Sistem Pemilu Serentak) #pemilu #pemilu2019,4/25/2019 1:00,1.12122E+18,PEMILU 2019,pemilu_org,HOAKS
"Farhat: Gaya Khas Prabowo Dari Dulu Klaim Menang, Joget, Sujud Syukur dan Kalah #Pemilu2019 #Pilpres2019 #Netralnews",4/25/2019 1:00,1.12122E+18,NETRALNEWS,netralnews,HOAKS
"Yang dibutuhkan bukan klarifikasi keadaan, data, metodologi, kebenaran, atau akal sehat. Yang dibutuhkan adalah klarifikasi posisi. Karena kita ditarik untuk terbelah. Mungkin ya... Aku gak punya datanya. #Pemilu2019 ̶E̶n̶d̶g̶a̶m̶e̶",4/24/2019 16:59,1.1211E+18,usep hasan sadikin,usephasans,VALID
Bijaklah Dalam Menggunakan Gadgetmu Ya Sobat Polri #pileg2019 #pilpres2019 #pemilu2019 #pemiluamandamaidansejuk,4/25/2019 0:59,1.12122E+18,Humas Polres Pekalongan Kota,HumasResPklTa,VALID
Janagan Sampai Gadgetmu Menjerumuskanmu. STOP HOAX DI MEDSOS! #pileg2019 #pilpres2019 #pemilu2019 #pemiluamandamaidansejuk,4/25/2019 0:58,1.12122E+18,Humas Polres Pekalongan Kota,HumasResPklTa,HOAKS
"Soal Kesalahan Entry Data, KPU: Masyarakat Jangan Berspekulasi Terlalu Jauh @KPU_ID #Pemilu2019 #Pilpres2019 #Netralnews",4/25/2019 2:24,1.12124E+18,NETRALNEWS,netralnews,HOAKS
semangat berliterasi memperlambat laju hoax.. #Paraindra #NasiPadang #Pilpres2019 #Pemilu2019 #PejuangPenjagaSuara02 #119FatalityKetuaKPUMundur #bukufest #AkalSehat #ILC #KPUMelayani #KPUJanganSalahInputData #KpuJanganCurang #MataNajwaUsaiPemilu #IndonesiaFraudElection,4/24/2019 21:41,1.12117E+18,KusumaBangsa74,Kusumabangsa74,VALID
"(Okezone | Belum Juga Disahkan, RUU PKS Terhambat Pemilu 2019 : Okezone News) #pemilu #pemilu2019",4/24/2019 15:36,1.12108E+18,PEMILU 2019,pemilu_org,VALID
Ntah kpn selesai perdebatan siapa yg menang ini #Pemilu2019,4/25/2019 0:48,1.12121E+18,MaZhaSha,MaZhaSha1,VALID
Kami percaya KPU #Pemilu2019 #KPUSelaluTransparan,4/25/2019 3:28,1.12125E+18,Permana Dwi,Dwi42938950,VALID
"Apresiasi Semangat Relawan Kawal Suara, Prabowo: Kita Jangan Lengah #pilpres2019 #pemilu2019 #prabowosandiaga #penghitungansuara #kecuranganpemilu",4/25/2019 0:46,1.12121E+18,Kanti Kirana,kanti_kirana,VALID
Mau sistemnya kayak apapun kalo maunya harus menang; kalo kalah tuding pemilu curang... ya ke laut aja #Pemilu2019,4/25/2019 0:46,1.12121E+18,agushermawan,agusher,HOAKS
"• Dukung KPU untuk menyelesaikan tugas dan kewajibannya. Kita percaya KPU bisa! • • #Pemilu2019 #BersatuUsaiPemilu #PemiluDamai @Jakarta, Indonesia ",4/25/2019 0:44,1.12121E+18,a.n. Fahru_____,FahruRawhaf,HOAKS
"Pilpres 2019, Aman dan Damai Jangan Mudah Terprovokasi . . #PoldaPapua #thebestPol #PolriPromoter #PolriJaya #PolriHumanis #divisihumaspolri #biromultimedia #Pemilu2019 #PemiluDamai #Pemiluamansejuk",4/25/2019 0:43,1.12121E+18,Polda Papua,HmsPoldaPapua,HOAKS
"#119FatalityKetuaKPUMundur #BentukTPFkecuranganPilpres #AuditForensikKPU #Pemilu2019 Pemilu serentak dibagi menjadi 2 tahap. Pemilu Nasional: pemilihan Presiden, DPR RI & DPD RI Pemilu Daerah: pemilihan Kepala Daerah, DPRD provinsi & DPRD kabupaten/kota ",4/25/2019 0:34,1.12121E+18,The Saint,Signature_Q,HOAKS
(Okezone | Ramyadjie Priambodo Segera Diseret ke Meja Hijau : Okezone News) #pemilu #pemilu2019,4/24/2019 21:41,1.12117E+18,PEMILU 2019,pemilu_org,VALID
Kamis pagi ini (25/4) sedang berlangsung Pemungutan suara Ulang (PSU) di TPS 05 Lingkungan Wirasatya kelurahan Dauh Puri Denpasar Barat. #infobali #pemilu2019 #pemungutansuaraulang… ,4/25/2019 0:33,1.12121E+18,punapibali,punapibali,HOAKS
Senyum pagi ini.. kotak suara disegel pakai gembok dibuka pakai gunting #Pemilu2019 #RakyatButuhDamai #rakyatbergerak #2019GantiPresiden #KawalPemiluJagaSuara2019 #KawalKotakSuara,4/25/2019 0:30,1.12121E+18,desi hardianty,hardianty_desi,HOAKS
"Datangi KPU, Mahfud MD: Kekeliruan Hanya 0,0004 Persen #Pemilu2019 ",4/25/2019 0:22,1.12121E+18,Indonesia Berdaulat,BerdaulatRI,HOAKS
 #SaveBawaslu #Pemilu2019 #IndonesiaMaju,4/25/2019 0:13,1.12121E+18,Logan Tange,LoganTange,HOAKS
Lawan hoax #Pemilu2019 #cegahhoax #Indonesia,4/25/2019 3:17,1.12125E+18,NKRI.GardaDepan,garudaNKRI2019,VALID
 #SaveBawaslu #Pemilu2019 #IndonesiaMaju,4/25/2019 0:13,1.12121E+18,Chacha SellaluSenang,sellalusenang,VALID
 #SaveBawaslu #Pemilu2019 #IndonesiaMaju,4/25/2019 0:13,1.12121E+18,Nico Faridh,FaridhNico,VALID
Masyarakat Kec. Malingping sepakat bersabar menunggu dan.menerima keputusan KPU #Pemilu2019 #KPUmelayani #TNIPolriJagaPemiluDamai #pemilu2019jujuradil #TNIPolriPahlawanPemilu #Pilpres2019,4/25/2019 4:08,1.12126E+18,Polres Lebak,polres_lebak,HOAKS
PERINGATAN: PEMILU MEMBUNUHMU... Cr: @jawapos #jawapos #clekit #pemilu2019 @Mojokerto ,4/25/2019 0:12,1.12121E+18,Ilham Agastifa (Asli),IAgastifa_TWT,HOAKS
#Feed CONMEBOL 2 #CopaLibertadores di Asiasat 5 (100.5°E) •3840 H 29720 (MPEG4/HD/$) SID: 0047/002F ►32DE B2C2 B554 6770 @SiaranBolaLivee #6ISSKEY #LoveTwitter #NBA #NBATwitter #YouTubeMusic #PricelessSurprises #Pemilu2019 #NFL100 #Avengers #AmericanGods,4/24/2019 21:27,1.12116E+18,BISS KEY™  🇮🇩,bisskeyID,HOAKS
 #SaveBawaslu #Pemilu2019 #IndonesiaMaju,4/25/2019 0:12,1.12121E+18,Sari Trisnawati,SariTrisnawati8,HOAKS
 #SaveBawaslu #Pemilu2019 #IndonesiaMaju,4/25/2019 0:12,1.12121E+18,Mulyani Rahim,MulyaniRahim,HOAKS
