"user_statuses_count","user_followers_count","full_text","user_url","user_location","user_description","user_profile_image_url_https","is_quote_status","quote_count","user_friends_count","full_text_norm","entities_user_mentions","entities_urls","in_reply_to_user_id_str","favorite_count","lang","user_created_at","user_listed_count","created_at","user_id_str","user_favourites_count","user_verified","source","in_reply_to_status_id_str","reply_count","in_reply_to_screen_name","id_str","entities_hashtags","text_sentiment","retweet_count","user_name","user_screen_name"
"None","None","#PilPres2019 #Kacau","None","None","None","None","None","None","None","#PilPres2019 #Kacau","","None","",0,"None","None","None","2019-04-24 06:19","None","None","None","None","None",0,"","1120935241668014086","PilPres2019 Kacau","neutral",0,"Yamin setiawan","setiawan_yamin"
"None","None","Perolehan suara sementara Jokowi-Maruf Amin di Jawa Timur mengungguli Prabowo Subianto-Sandiaga Uno. #Pemilu2019 #Pilpres2019 ","None","None","None","None","None","None","None","Perolehan suara sementara Jokowi-Maruf Amin di Jawa Timur mengungguli Prabowo Subianto-Sandiaga Uno. #Pemilu2019 #Pilpres2019 ","","None","",218,"None","None","None","2019-04-24 06:18","None","None","None","None","None",28,"","1120935034268147713","Pemilu2019 Pilpres2019","neutral",56,"detikcom","detikcom"
"None","None"," Pemilu 2019 Dipersepsikan Tidak Memenuhi Rasa Keadilan Selengkapnya : #pemilu2019 #pilpres2019 #rmol #ciayumajakuning #indonesiaku","None","None","None","None","None","None","None"," Pemilu 2019 Dipersepsikan Tidak Memenuhi Rasa Keadilan Selengkapnya : #pemilu2019 #pilpres2019 #rmol #ciayumajakuning #indonesiaku","","None","",1,"None","None","None","2019-04-24 06:17","None","None","None","None","None",0,"","1120934809356738561","pemilu2019 pilpres2019 rmol ciayumajakuning indonesiaku","neutral",0,"RMOL Jabar Biro Ciayumajakuning","RmolBiro"
"None","None","Kubu Prabowo Minta Masyarakat Terus Kawal Formulir C1 @prabowo @sandiuno #Pilpres2019 ","None","None","None","None","None","None","None","Kubu Prabowo Minta Masyarakat Terus Kawal Formulir C1 @prabowo @sandiuno #Pilpres2019 ","prabowo sandiuno","None","",22,"None","None","None","2019-04-24 06:15","None","None","None","None","None",17,"","1120934145524404226","Pilpres2019","neutral",3,"MedcomID","medcom_id"
"None","None","#Pilpres2019 Royal Rumble. Saking kreatifnya orang Indonesia, kita jadi bisa nonton Prabowo free-style wrestling vs Pa Jokowi trus dilerai sama Henry Tanoe Lumayan hiburan daripada ngeributin #QuickCount #pemilu2019 ","None","None","None","None","None","None","None","#Pilpres2019 Royal Rumble. Saking kreatifnya orang Indonesia, kita jadi bisa nonton Prabowo free-style wrestling vs Pa Jokowi trus dilerai sama Henry Tanoe Lumayan hiburan daripada ngeributin #QuickCount #pemilu2019 ","","None","",2,"None","None","None","2019-04-24 06:12","None","None","None","None","None",1,"","1120933638055456769","Pilpres2019 QuickCount pemilu2019","neutral",0,"𝕲𝖚𝖒𝖎𝖑𝖆𝖓𝖌 𝕬𝖑𝖒𝖆𝖘","gumilangalmas"
"None","None","Menko Polhukam Wiranto memastikan penghitungan suara oleh KPU bebas dari intervensi siapapun. #Pemilu2019 #Pilpres2019 ","None","None","None","None","None","None","None","Menko Polhukam Wiranto memastikan penghitungan suara oleh KPU bebas dari intervensi siapapun. #Pemilu2019 #Pilpres2019 ","","None","",43,"None","None","None","2019-04-24 06:05","None","None","None","None","None",19,"","1120931822001623040","Pemilu2019 Pilpres2019","neutral",11,"detikcom","detikcom"
"None","None","Situng KPU: Prabowo-Sandi Tertinggal Empat Juta Suara @jokowi @prabowo @KHMarufAmin_ @sandiuno #Pilpres2019 ","None","None","None","None","None","None","None","Situng KPU: Prabowo-Sandi Tertinggal Empat Juta Suara @jokowi @prabowo @KHMarufAmin_ @sandiuno #Pilpres2019 ","jokowi prabowo KHMarufAmin_ sandiuno","None","",87,"None","None","None","2019-04-24 06:00","None","None","None","None","None",7,"","1120930419166330880","Pilpres2019","neutral",24,"MedcomID","medcom_id"
"None","None","Saya mendukung Indonesia yang bersih dari polusi dan korupsi di #Pilpres2019 #BersihkanIndonesia ","None","None","None","None","None","None","None","Saya mendukung Indonesia yang bersih dari polusi dan korupsi di #Pilpres2019 #BersihkanIndonesia ","","None","",0,"None","None","None","2019-04-24 05:59","None","None","None","None","None",0,"","1120930224860954624","Pilpres2019 BersihkanIndonesia","positive",0,"Muhammad Milzam Alfaruqi","milzamalfaruqi"
"None","None","Real Count KPU Siang Ini 28 Persen: Jokowi 55,62 Persen, Prabowo 44,38 Persen #Pilpres2019","None","None","None","None","None","None","None","Real Count KPU Siang Ini 28 Persen: Jokowi 55,62 Persen, Prabowo 44,38 Persen #Pilpres2019","","None","",134,"None","None","None","2019-04-24 05:58","None","None","None","None","None",21,"","1120930035253137408","Pilpres2019","neutral",36,"Liputan6.com","liputan6dotcom"
"None","None","Keterbukaan informasi mempermudah untuk koreksi dan para pengawal pemilu. Maju terus KPU dengan keterbukaan data agar azas jurdil tetap terjaga. #Pemilu2019 #Pilpres2019 #KPU","None","None","None","None","None","None","None","Keterbukaan informasi mempermudah untuk koreksi dan para pengawal pemilu. Maju terus KPU dengan keterbukaan data agar azas jurdil tetap terjaga. #Pemilu2019 #Pilpres2019 #KPU","","None","",0,"None","None","None","2019-04-24 05:57","None","None","None","None","None",0,"","1120929831351271424","Pemilu2019 Pilpres2019 KPU","positive",0,"INDONESIA RAYA","JAKDIVE"
"None","None","Prabowo Subianto berjanji akan meningkatkan anggaran TNI. Hal tersebut ia sampaikan saat ditanya mengenai anggaran TNI usai menghadiri HUT ke-62 Kopassus. Seperti apa penuturannya? #HUTKopassus #Pilpres2019 ","None","None","None","None","None","None","None","Prabowo Subianto berjanji akan meningkatkan anggaran TNI. Hal tersebut ia sampaikan saat ditanya mengenai anggaran TNI usai menghadiri HUT ke-62 Kopassus. Seperti apa penuturannya? #HUTKopassus #Pilpres2019 ","","None","",486,"None","None","None","2019-04-24 05:56","None","None","None","None","None",82,"","1120929580863434752","HUTKopassus Pilpres2019","positive",136,"detikcom","detikcom"
"None","None","#Pemilu2019 #pemiluamandandamai #Pilpres2019 #pileg2019","None","None","None","None","None","None","None","#Pemilu2019 #pemiluamandandamai #Pilpres2019 #pileg2019","","None","",0,"None","None","None","2019-04-24 05:56","None","None","None","None","None",0,"","1120929371764580357","Pemilu2019 pemiluamandandamai Pilpres2019 pileg2019","neutral",0,"Tentang polisi","ryodawirt"
"None","None","#pilpres2019 #pilpres #pilpresdamai #pilpres2019damai #pemilu #pemiludamai #Pemilu2019 #pemiludamai2019","None","None","None","None","None","None","None","#pilpres2019 #pilpres #pilpresdamai #pilpres2019damai #pemilu #pemiludamai #Pemilu2019 #pemiludamai2019","","None","",0,"None","None","None","2019-04-24 05:55","None","None","None","None","None",0,"","1120929202981597184","pilpres2019 pilpres pilpresdamai pilpres2019damai pemilu pemiludamai Pemilu2019 pemiludamai2019","neutral",0,"Jho Police","Jhopolice"
"None","None","Indonesians staying in Singapore overwhelmingly endorsed President Joko Widodo for a second term in office, giving him more than 87 per cent of their votes in last weeks presidential election. #Pilpres2019","None","None","None","None","None","None","None","Indonesians staying in Singapore overwhelmingly endorsed President Joko Widodo for a second term in office, giving him more than 87 per cent of their votes in last weeks presidential election. #Pilpres2019","","None","",0,"None","None","None","2019-04-24 05:52","None","None","None","None","None",0,"","1120928475466960897","Pilpres2019","neutral",1,"Ericssen","Ericssenw"
"None","None","Ustaz Sambo: Kecurangan Pemilu 2019 Terstruktur Dan Brutal #Pemilu2019 #Pilpres2019 #iDeasRabbani","None","None","None","None","None","None","None","Ustaz Sambo: Kecurangan Pemilu 2019 Terstruktur Dan Brutal #Pemilu2019 #Pilpres2019 #iDeasRabbani","","None","",4,"None","None","None","2019-04-24 05:51","None","None","None","None","None",1,"","1120928285938962433","Pemilu2019 Pilpres2019 iDeasRabbani","neutral",3,"Prijanto Rabbani","RabbaniIdeas"
"None","None","Saya mendukung Indonesia yang bersih dari polusi dan korupsi di #Pilpres2019 #BersihkanIndonesia ","None","None","None","None","None","None","None","Saya mendukung Indonesia yang bersih dari polusi dan korupsi di #Pilpres2019 #BersihkanIndonesia ","","None","",0,"None","None","None","2019-04-24 05:47","None","None","None","None","None",0,"","1120927117045317633","Pilpres2019 BersihkanIndonesia","positive",0,"radenrahmahbudiarti","radennnn20"
"None","None","IBU ini buat kita senang Suasana TPS pasti terhibur oleh ibu ini #jokowi_volunteer #jokowinelection #pilpresdamai #pilpres2019 #hiburanpilpres @TPS-TPS Surabaya ","None","None","None","None","None","None","None","IBU ini buat kita senang Suasana TPS pasti terhibur oleh ibu ini #jokowi_volunteer #jokowinelection #pilpresdamai #pilpres2019 #hiburanpilpres @TPS-TPS Surabaya ","TPS","None","",0,"None","None","None","2019-04-24 05:43","None","None","None","None","None",0,"","1120926238581903360","jokowi_volunteer jokowinelection pilpresdamai pilpres2019 hiburanpilpres","positive",0,"Relawan Jokowi Amin","jokowi_amin_01"
"None","None","aplikasi android REAL COUNT PEMILU PILPRES 2019 berdasarkan data KPU dan Kawal Pemilu. #realcount #quickcount #prabowosandi #jokowiamin #pilpres2019 #pemilu2019","None","None","None","None","None","None","None","aplikasi android REAL COUNT PEMILU PILPRES 2019 berdasarkan data KPU dan Kawal Pemilu. #realcount #quickcount #prabowosandi #jokowiamin #pilpres2019 #pemilu2019","","None","",0,"None","None","None","2019-04-24 05:29","None","None","None","None","None",0,"","1120922707606921217","realcount quickcount prabowosandi jokowiamin pilpres2019 pemilu2019","neutral",0,"ZONEORDERING","zoneordering"
"None","None","Mahal dan tidaknya pelaksanaan pemilu, jangan diukur lewat kacamata ekonomi semata. Apalagi dengan ilusi dan asumsi yang tidak berpijak pada realita kehidupan rakyat kita hari ini! #Pilpres2019 #pemiluserentak2019 #pemilu2019manual","None","None","None","None","None","None","None","Mahal dan tidaknya pelaksanaan pemilu, jangan diukur lewat kacamata ekonomi semata. Apalagi dengan ilusi dan asumsi yang tidak berpijak pada realita kehidupan rakyat kita hari ini! #Pilpres2019 #pemiluserentak2019 #pemilu2019manual","","None","",2,"None","None","None","2019-04-24 05:29","None","None","None","None","None",0,"","1120922613163773952","Pilpres2019 pemiluserentak2019 pemilu2019manual","positive",0,"watyutink.com","watyutink"
"None","None","Jiah.. wkwkwkwkwk #Pilpres2019 #MauMenangKokMainCurang #PemiluUlang2019 #recehkantwitter","None","None","None","None","None","None","None","Jiah.. wkwkwkwkwk #Pilpres2019 #MauMenangKokMainCurang #PemiluUlang2019 #recehkantwitter","","None","",0,"None","None","None","2019-04-24 05:27","None","None","None","None","None",0,"","1120922093233655808","Pilpres2019 MauMenangKokMainCurang PemiluUlang2019 recehkantwitter","neutral",0,"Jinrara","Jinrara2"
"None","None",". @prabowo berulang kali merayakan kemenangan dengan dalih real count ternyata penghitungan real count itu dilakukan ketika #Prabowo & Antek² nya lagi nonton #AvengersEndgame #Pilpres2019","None","None","None","None","None","None","None",". @prabowo berulang kali merayakan kemenangan dengan dalih real count ternyata penghitungan real count itu dilakukan ketika #Prabowo & Antek² nya lagi nonton #AvengersEndgame #Pilpres2019","prabowo","None","69183155 40580714 465378804",0,"None","None","None","2019-04-24 05:25","None","None","None","None","None",0,"detikcom prabowo detikX","1120921734859780096","Prabowo AvengersEndgame Pilpres2019","positive",0,"Rhoma Ihrama","RhomaIhrama"
"None","None","#FahriHamzah Antusias Bahas Kecurangan #Pilpres2019 Tanggapan @mohmahfudmd Buat Pembawa Acara Ngakak ","None","None","None","None","None","None","None","#FahriHamzah Antusias Bahas Kecurangan #Pilpres2019 Tanggapan @mohmahfudmd Buat Pembawa Acara Ngakak ","mohmahfudmd","None","124171593",0,"None","None","None","2019-04-24 05:22","None","None","None","None","None",0,"tribunnews","1120920961530978304","FahriHamzah Pilpres2019","neutral",0,"Rhoma Ihrama","RhomaIhrama"
"None","None","#capres #cawapres #jokowi #prabowo #marufamin #sandiaga #pilpres2019 #kpu #jatim #jateng ","None","None","None","None","None","None","None","#capres #cawapres #jokowi #prabowo #marufamin #sandiaga #pilpres2019 #kpu #jatim #jateng ","","None","",0,"None","None","None","2019-04-24 05:22","None","None","None","None","None",0,"","1120920831817846784","capres cawapres jokowi prabowo marufamin sandiaga pilpres2019 kpu jatim jateng","neutral",0,"Andri","Andrillianti"
"None","None","Nah! Ini baru benar... Prabowo Tutup Rapat Ruang Negosiasi dengan Kubu Jokowi #Pemilu2019 #Pilpres2019 #iDeasRabbani @prabowo @jokowi","None","None","None","None","None","None","None","Nah! Ini baru benar... Prabowo Tutup Rapat Ruang Negosiasi dengan Kubu Jokowi #Pemilu2019 #Pilpres2019 #iDeasRabbani @prabowo @jokowi","prabowo jokowi","None","",78,"None","None","None","2019-04-24 05:20","None","None","None","None","None",3,"","1120920465671737344","Pemilu2019 Pilpres2019 iDeasRabbani","positive",32,"Prijanto Rabbani","RabbaniIdeas"
"None","None"," #pilpres #Pilpres2019 #pilpresdamai #Pemilu2019 #PemiluAmanBersamaTNIPolri","None","None","None","None","None","None","None"," #pilpres #Pilpres2019 #pilpresdamai #Pemilu2019 #PemiluAmanBersamaTNIPolri","","None","",0,"None","None","None","2019-04-24 05:20","None","None","None","None","None",0,"","1120920399439482881","pilpres Pilpres2019 pilpresdamai Pemilu2019 PemiluAmanBersamaTNIPolri","neutral",0,"TribunKaltim.co","tribunkaltim"
"None","None","Sebut Pilpres 2019 Ugal-ugalan, #AmienRais Peringati #KPU untuk ber Hati-hati Berurusan dengan Rakyat & Antek² nya #Prabowo di @KPU_ID untuk Lengser Kprabon #Pilpres2019 #Pemilu2019","None","None","None","None","None","None","None","Sebut Pilpres 2019 Ugal-ugalan, #AmienRais Peringati #KPU untuk ber Hati-hati Berurusan dengan Rakyat & Antek² nya #Prabowo di @KPU_ID untuk Lengser Kprabon #Pilpres2019 #Pemilu2019","KPU_ID","None","124171593",5,"None","None","None","2019-04-24 05:20","None","None","None","None","None",0,"tribunnews","1120920302412652544","AmienRais KPU Prabowo Pilpres2019 Pemilu2019","neutral",3,"Rhoma Ihrama","RhomaIhrama"
"None","None","#RealCountKPU Jokowi-Amin 55.62% Prabowo-Sandi 44.38% Data masuk 28,25% 24 April Pk 12:00 WIB. #Pilpres2019 #iNews","None","None","None","None","None","None","None","#RealCountKPU Jokowi-Amin 55.62% Prabowo-Sandi 44.38% Data masuk 28,25% 24 April Pk 12:00 WIB. #Pilpres2019 #iNews","","None","",2,"None","None","None","2019-04-24 05:14","None","None","None","None","None",0,"","1120919013003935744","RealCountKPU Pilpres2019 iNews","neutral",6,"iNews","OfficialiNewsTV"
"None","None","Yang membuat aturan pemilu 2019, Pilpres & Pileg pelaksanaannya disatukan, sepertinya belum pernah merasakan/membayangkan terlebih dahulu menjadi petugas KPPS, PPS dan PPK. #Pilpres2019 #pemilu #KPPS @bawaslu_RI @KPU_ID","None","None","None","None","None","None","None","Yang membuat aturan pemilu 2019, Pilpres & Pileg pelaksanaannya disatukan, sepertinya belum pernah merasakan/membayangkan terlebih dahulu menjadi petugas KPPS, PPS dan PPK. #Pilpres2019 #pemilu #KPPS @bawaslu_RI @KPU_ID","bawaslu_RI KPU_ID","None","",2,"None","None","None","2019-04-24 05:12","None","None","None","None","None",0,"","1120918381748555777","Pilpres2019 pemilu KPPS","neutral",1,"Idris","IdrisX4"
"None","None","@TParaindra #paraindra • #Nasional #nasipadang #BersatuUsaiPemilu #Pilpres2019 #Pemilu2019 #WirabUsaha #IndonesiaFraudElection #indo #KPUJanganSalahInputData #KPU #BeritaTerkini @jokowi @prabowo #MataNajwa #INAPapers #nusantara","None","None","None","None","None","None","None","@TParaindra #paraindra • #Nasional #nasipadang #BersatuUsaiPemilu #Pilpres2019 #Pemilu2019 #WirabUsaha #IndonesiaFraudElection #indo #KPUJanganSalahInputData #KPU #BeritaTerkini @jokowi @prabowo #MataNajwa #INAPapers #nusantara","TParaindra jokowi prabowo","None","",1,"None","None","None","2019-04-24 05:09","None","None","None","None","None",0,"","1120917624647380992","paraindra Nasional nasipadang BersatuUsaiPemilu Pilpres2019 Pemilu2019 WirabUsaha IndonesiaFraudElection indo KPUJanganSalahInputData KPU BeritaTerkini MataNajwa INAPapers nusantara","neutral",1,"Asif Barkhiya","AsifBarkhiya08"
"None","None","Polisi berhasil mengamankan tiga orang yang diduga sebagai otak dan pelaku pembakaran 13 kotak suara di Jambi. #iNews #iNewsSiang #InfoJambi #Pilpres2019 ","None","None","None","None","None","None","None","Polisi berhasil mengamankan tiga orang yang diduga sebagai otak dan pelaku pembakaran 13 kotak suara di Jambi. #iNews #iNewsSiang #InfoJambi #Pilpres2019 ","","None","",2,"None","None","None","2019-04-24 05:05","None","None","None","None","None",1,"","1120916526905864198","iNews iNewsSiang InfoJambi Pilpres2019","positive",7,"iNews","OfficialiNewsTV"
"None","None","Kalau tidak curang...rakyat pasti menerima #ayosalingfollow #Pilpres2019","None","None","None","None","None","None","None","Kalau tidak curang...rakyat pasti menerima #ayosalingfollow #Pilpres2019","","None","124171593 1117368768953327616",0,"None","None","None","2019-04-24 04:57","None","None","None","None","None",0,"tribunnews ismail_yusanto","1120914763561574400","ayosalingfollow Pilpres2019","positive",0,"BNR1978","Bnr19781"
"None","None","18 TPS di Kalbar Pemungutan Suara Ulang dan Lanjutan Besok, KPU Pastikan Kesiapan, Berikut Daftarnya #Pilpres2019 #Jokowi #Prabowo #KPU","None","None","None","None","None","None","None","18 TPS di Kalbar Pemungutan Suara Ulang dan Lanjutan Besok, KPU Pastikan Kesiapan, Berikut Daftarnya #Pilpres2019 #Jokowi #Prabowo #KPU","","None","",4,"None","None","None","2019-04-24 04:56","None","None","None","None","None",0,"","1120914272232415232","Pilpres2019 Jokowi Prabowo KPU","neutral",2,"Tribun Pontianak","tribunpontianak"
"None","None","#Pilpres2019 #KPU #Pemilu | Suryo Prabowo merasa bahwa salah input itu terjadi secara serentak di banyak daerah, hanya menguntungkan 01 dan merugikan 02. Ia bahkan mempertanyakan apakah kesalahan input itu benar human error atau ternyata human order.","None","None","None","None","None","None","None","#Pilpres2019 #KPU #Pemilu | Suryo Prabowo merasa bahwa salah input itu terjadi secara serentak di banyak daerah, hanya menguntungkan 01 dan merugikan 02. Ia bahkan mempertanyakan apakah kesalahan input itu benar human error atau ternyata human order.","","None","",6,"None","None","None","2019-04-24 04:52","None","None","None","None","None",0,"","1120913402904240130","Pilpres2019 KPU Pemilu","neutral",2,"Serambi Indonesia","serambinews"
"None","None","Stop saling menghujat!! mendukung boleh asal tidak anarkis dan menimbulkan ujaran kebencian #Pilpres2019 #pemilu2019amandamaisejuk #PublikPercayaPolri","None","None","None","None","None","None","None","Stop saling menghujat!! mendukung boleh asal tidak anarkis dan menimbulkan ujaran kebencian #Pilpres2019 #pemilu2019amandamaisejuk #PublikPercayaPolri","","None","",0,"None","None","None","2019-04-24 04:51","None","None","None","None","None",0,"","1120913246754496512","Pilpres2019 pemilu2019amandamaisejuk PublikPercayaPolri","positive",0,"Polres Lebak","polres_lebak"
"None","None","Tetap jaga persatuan menjelang pilpres 2019 jangan sampai hanya karena politik bangsa kita terpecah belah #Pilpres2019 #PublikPercayaPolri","None","None","None","None","None","None","None","Tetap jaga persatuan menjelang pilpres 2019 jangan sampai hanya karena politik bangsa kita terpecah belah #Pilpres2019 #PublikPercayaPolri","","None","",0,"None","None","None","2019-04-24 04:51","None","None","None","None","None",0,"","1120913137782284288","Pilpres2019 PublikPercayaPolri","neutral",0,"Polres Lebak","polres_lebak"
"None","None","Stop Money Politik, biarkan rakyat memilih dengan hatinya Laporkan kecurangan ke Bawaslu/Panwaslu lingkungan sekitar Anda bila Anda menemukan sogok-menyogok!! #pilpres2019 #pilpres2019aman #PublikPercayaPolri","None","None","None","None","None","None","None","Stop Money Politik, biarkan rakyat memilih dengan hatinya Laporkan kecurangan ke Bawaslu/Panwaslu lingkungan sekitar Anda bila Anda menemukan sogok-menyogok!! #pilpres2019 #pilpres2019aman #PublikPercayaPolri","","None","",0,"None","None","None","2019-04-24 04:51","None","None","None","None","None",0,"","1120913066294517760","pilpres2019 pilpres2019aman PublikPercayaPolri","positive",0,"Polres Lebak","polres_lebak"
"None","None","Pesta demokrasi 5 tahunan telah dilalui, kemenangan sejati adalah milik rakyat Indonesia. Di pemilu warna memang berbeda-beda, tapi usai pesta kita semua sama. AYO JAGA INDONESIA! #JagaIndonesia #MetroTVIndonesiaMemilih #KnowledgeToElevate #Pemilu2019 #Pilpres2019 ","None","None","None","None","None","None","None","Pesta demokrasi 5 tahunan telah dilalui, kemenangan sejati adalah milik rakyat Indonesia. Di pemilu warna memang berbeda-beda, tapi usai pesta kita semua sama. AYO JAGA INDONESIA! #JagaIndonesia #MetroTVIndonesiaMemilih #KnowledgeToElevate #Pemilu2019 #Pilpres2019 ","","None","",0,"None","None","None","2019-04-24 04:50","None","None","None","None","None",0,"","1120912780092166145","JagaIndonesia MetroTVIndonesiaMemilih KnowledgeToElevate Pemilu2019 Pilpres2019","positive",0,"METRO TV TODAY","MetroTVToday"
"None","None","Tayangan Dewasa 18+ Perlu Bimbingan Orangtua #realcount #endgame #kpu #pemilu2019 #pilpres2019 ","None","None","None","None","None","None","None","Tayangan Dewasa 18+ Perlu Bimbingan Orangtua #realcount #endgame #kpu #pemilu2019 #pilpres2019 ","","None","",1,"None","None","None","2019-04-24 04:49","None","None","None","None","None",0,"","1120912501762224128","realcount endgame kpu pemilu2019 pilpres2019","neutral",0,"w|dodo.sug|man","widodosugiman"
"None","None","Ha..ha.. #jagoINFO #Pilpres2019 #ViralVideo #universe #qcpoli","None","None","None","None","None","None","None","Ha..ha.. #jagoINFO #Pilpres2019 #ViralVideo #universe #qcpoli","","None","",1,"None","None","None","2019-04-24 04:48","None","None","None","None","None",0,"","1120912316105543681","jagoINFO Pilpres2019 ViralVideo universe qcpoli","neutral",0,"Ajiz Mubarok","mubarok_ajiz"
"None","None","Buat Caleg, Calon DPD dan Presiden yg mencoba berulangkali. Usul buat DPR utk membuat biodata. #pileg2019 #Pilpres2019 #pileg2019 #Pilpres2019 #demokrasi","None","None","None","None","None","None","None","Buat Caleg, Calon DPD dan Presiden yg mencoba berulangkali. Usul buat DPR utk membuat biodata. #pileg2019 #Pilpres2019 #pileg2019 #Pilpres2019 #demokrasi","","None","",0,"None","None","None","2019-04-24 04:46","None","None","None","None","None",0,"","1120911791444226053","pileg2019 Pilpres2019 pileg2019 Pilpres2019 demokrasi","neutral",0,"Rasidin Siahaan","RasidinSiahaan"
"None","None","Banyak yang berpura-pura AMNESIA kepada hasil calon presiden nya, tetapi banyak pula bersungguh-sungguh HAQQUL YAKIN melihat hasil partainya sesuai QC. anda punya akal dan TUHAN??? AYO BERANI NGAKU #baladaQUICKcount #QuickCount @saididu @FaldoMaldini #Pilpres2019 @KPU_ID","None","None","None","None","None","None","None","Banyak yang berpura-pura AMNESIA kepada hasil calon presiden nya, tetapi banyak pula bersungguh-sungguh HAQQUL YAKIN melihat hasil partainya sesuai QC. anda punya akal dan TUHAN??? AYO BERANI NGAKU #baladaQUICKcount #QuickCount @saididu @FaldoMaldini #Pilpres2019 @KPU_ID","saididu FaldoMaldini KPU_ID","None","",0,"None","None","None","2019-04-24 04:42","None","None","None","None","None",0,"","1120910868970000390","baladaQUICKcount QuickCount Pilpres2019","positive",0,"ricky valentino 666","rickymuhammad66"
"None","None","#pilpres2019 #jokowi #prabowo #quickcount #perhitungansuara #AndroidAPPs via @moreshare","None","None","None","None","None","None","None","#pilpres2019 #jokowi #prabowo #quickcount #perhitungansuara #AndroidAPPs via @moreshare","moreshare","None","",0,"None","None","None","2019-04-24 04:36","None","None","None","None","None",0,"","1120909372626857989","pilpres2019 jokowi prabowo quickcount perhitungansuara AndroidAPPs","neutral",0,"Leonardus layo","LeonardusLayo"
"None","None","Sikap Kenegarawanan Perlu dalam Menyikapi Pemilu #Pilpres2019 ","None","None","None","None","None","None","None","Sikap Kenegarawanan Perlu dalam Menyikapi Pemilu #Pilpres2019 ","","None","",0,"None","None","None","2019-04-24 04:25","None","None","None","None","None",0,"","1120906652973195264","Pilpres2019","neutral",0,"MedcomID","medcom_id"
"None","None","Di Jakarta Timur, ada salinan C1 di Situng yang dicoret-coret. Ternyata karena salah tulis. Apa penjelasan Ketua KPUD Jakarta Timur? #Pilpres2019 #Pemilu2019 #KPU @rakyatrukun_","None","None","None","None","None","None","None","Di Jakarta Timur, ada salinan C1 di Situng yang dicoret-coret. Ternyata karena salah tulis. Apa penjelasan Ketua KPUD Jakarta Timur? #Pilpres2019 #Pemilu2019 #KPU @rakyatrukun_","rakyatrukun_","None","",0,"None","None","None","2019-04-24 04:25","None","None","None","None","None",0,"","1120906467651899392","Pilpres2019 Pemilu2019 KPU","negative",1,"Tante Miska","TanteMiska"
"None","None","Saya mendukung Indonesia yang bersih dari polusi dan korupsi di #Pilpres2019 #BersihkanIndonesia ","None","None","None","None","None","None","None","Saya mendukung Indonesia yang bersih dari polusi dan korupsi di #Pilpres2019 #BersihkanIndonesia ","","None","",0,"None","None","None","2019-04-24 04:22","None","None","None","None","None",0,"","1120905925685075969","Pilpres2019 BersihkanIndonesia","positive",0,"Erwin Rizky Sepriyan","ErwinSepriyan"
"None","None","Di Jakarta Timur, ada salinan C1 di Situng yang dicoret-coret. Ternyata karena salah tulis. Apa penjelasan Ketua KPUD Jakarta Timur? #Pilpres2019 #Pemilu2019 #KPU","None","None","None","None","None","None","None","Di Jakarta Timur, ada salinan C1 di Situng yang dicoret-coret. Ternyata karena salah tulis. Apa penjelasan Ketua KPUD Jakarta Timur? #Pilpres2019 #Pemilu2019 #KPU","","None","",81,"None","None","None","2019-04-24 04:22","None","None","None","None","None",15,"","1120905763763949574","Pilpres2019 Pemilu2019 KPU","negative",49,"detikcom","detikcom"
"None","None","#RealCountKPU Jokowi-Amin 55.59% Prabowo-Sandi 44.41% Data masuk 28.00% 24 April Pk 11:00 WIB. #Pilpres2019 #iNews","None","None","None","None","None","None","None","#RealCountKPU Jokowi-Amin 55.59% Prabowo-Sandi 44.41% Data masuk 28.00% 24 April Pk 11:00 WIB. #Pilpres2019 #iNews","","None","",7,"None","None","None","2019-04-24 04:18","None","None","None","None","None",0,"","1120904805281439749","RealCountKPU Pilpres2019 iNews","neutral",0,"iNews","OfficialiNewsTV"
"None","None","Bagian yang dicoret yaitu tulisan di dalam tabel perolehan suara paslon. Tulisan awal terlihat dicoret, lalu dibubuhi tulisan baru. Seperti apa rupanya? #Pemilu2019 #Pilpres2019 ","None","None","None","None","None","None","None","Bagian yang dicoret yaitu tulisan di dalam tabel perolehan suara paslon. Tulisan awal terlihat dicoret, lalu dibubuhi tulisan baru. Seperti apa rupanya? #Pemilu2019 #Pilpres2019 ","","None","",32,"None","None","None","2019-04-24 04:17","None","None","None","None","None",9,"","1120904544228134912","Pemilu2019 Pilpres2019","neutral",23,"detikcom","detikcom"
"None","None",". @prabowo berulang kali merayakan kemenangan dengan dalih real count. Tapi, di mana penghitungan real count itu dilakukan? #Pilpres2019 via @detikX ","None","None","None","None","None","None","None",". @prabowo berulang kali merayakan kemenangan dengan dalih real count. Tapi, di mana penghitungan real count itu dilakukan? #Pilpres2019 via @detikX ","prabowo detikX","None","",45,"None","None","None","2019-04-24 04:13","None","None","None","None","None",47,"","1120903488530276352","Pilpres2019","positive",17,"detikcom","detikcom"
"None","None"," SmackDown #kreatif #Pilpres2019 ","None","None","None","None","None","None","None"," SmackDown #kreatif #Pilpres2019 ","","None","",0,"None","None","None","2019-04-24 04:11","None","None","None","None","None",0,"","1120903097272782849","kreatif Pilpres2019","neutral",0,"FarizMulyeog","FarizMulyeog"
